timestamp,open,high,low,close,volume,bar_vwap,transactions,otc
2026-03-26 10:50:00,369.81,369.81,369.78,369.78,319.0,369.7921,10,
2026-03-26 10:51:00,369.84,369.84,369.84,369.84,214.0,369.807,17,
2026-03-26 10:52:00,369.84,369.96,369.84,369.89,653.0,369.9151,27,
2026-03-26 10:54:00,369.82,369.82,369.82,369.82,164.0,369.8082,21,
2026-03-26 10:57:00,369.75,369.82,369.75,369.82,701.0,369.7858,29,
2026-03-26 10:58:00,369.82,369.82,369.7,369.7,2593.0,369.7121,29,
2026-03-26 11:00:00,369.69,369.77,369.35,369.35,2297.0,369.632,220,
2026-03-26 11:01:00,369.32,369.32,369.2,369.2,1096.0,369.2639,61,
2026-03-26 11:02:00,369.25,369.32,369.24,369.32,1089.0,369.2752,22,
2026-03-26 11:03:00,369.4,369.4,369.4,369.4,318.0,369.3905,22,
2026-03-26 11:05:00,369.4,369.4,369.4,369.4,796.0,369.3987,15,
2026-03-26 11:07:00,369.36,369.47,369.36,369.47,469.0,369.4529,21,
2026-03-26 11:08:00,369.54,369.55,369.5,369.5,568.0,369.5353,23,
2026-03-26 11:09:00,369.51,369.7,369.51,369.7,2157.0,369.5469,53,
2026-03-26 11:10:00,369.54,369.54,369.49,369.49,410.0,369.5143,41,
2026-03-26 11:11:00,369.31,369.31,369.3,369.3,644.0,369.3092,37,
2026-03-26 11:12:00,369.28,369.28,369.22,369.22,357.0,369.2892,38,
2026-03-26 11:13:00,369.29,369.29,369.26,369.29,431.0,369.2761,14,
2026-03-26 11:14:00,369.24,369.24,369.24,369.24,654.0,369.2412,25,
2026-03-26 11:15:00,369.2,369.29,369.2,369.25,543.0,369.2441,47,
2026-03-26 11:16:00,369.21,369.21,369.2,369.2,250.0,369.2036,15,
2026-03-26 11:17:00,369.22,369.27,369.22,369.27,428.0,369.2423,21,
2026-03-26 11:18:00,369.27,369.27,369.23,369.24,814.0,369.2478,16,
2026-03-26 11:20:00,369.21,369.21,369.15,369.15,610.0,369.1984,44,
2026-03-26 11:21:00,369.22,369.22,369.21,369.21,470.0,369.1904,33,
