Ticker,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Dollars,Exit_Reason,Return_Pct,Compounded_Balance
TXN,2024-06-11 09:45:00-04:00,185.18,2024-06-11 16:45:00+00:00,186.18,10.37,Time Stop,0.0025924999999999998,5553.616815859561
JPM,2024-06-12 10:00:00-04:00,185.08,2024-06-12 17:00:00+00:00,184.97,-1.62,Time Stop,-0.00040500000000000003,5551.367601049138
ECL,2024-06-17 09:45:00-04:00,233.57,2024-06-17 13:50:00+00:00,232.76,-7.27,Stop Loss,-0.0018174999999999999,5541.2779904342315
AON,2024-06-18 09:55:00-04:00,295.46,2024-06-18 14:10:00+00:00,294.73,-5.23,Stop Loss,-0.0013075,5534.032769461739
CME,2024-06-18 14:35:00-04:00,181.42,2024-06-18 19:30:00+00:00,181.94,5.31,Take Profit,0.0013275,5541.379197963199
SYK,2024-06-20 10:05:00-04:00,338.98,2024-06-20 15:00:00+00:00,337.49,-9.05,Stop Loss,-0.0022625,5528.841827527807
AXP,2024-06-20 10:40:00-04:00,222.04,2024-06-20 15:50:00+00:00,223.43,12.12,Take Profit,0.0030299999999999997,5545.594218265217
ADI,2024-06-24 09:45:00-04:00,222.62,2024-06-24 13:55:00+00:00,224.15,13.41,Take Profit,0.0033525,5564.185822881951
MCD,2024-06-25 10:05:00-04:00,246.92,2024-06-25 14:45:00+00:00,248.82,15.04,Take Profit,0.00376,5585.107161575987
SYK,2024-06-28 15:00:00-04:00,333.37,2024-06-28 19:55:00+00:00,334.44,6.17,Take Profit,0.0015425,5593.722189372718
CAT,2024-07-01 10:00:00-04:00,320.5,2024-07-01 14:10:00+00:00,317.88,-16.63,Stop Loss,-0.0041575,5570.466289370401
UNP,2024-07-01 10:45:00-04:00,215.78,2024-07-01 17:45:00+00:00,216.21,3.61,Time Stop,0.0009025,5575.493635196558
SYK,2024-07-03 09:50:00-04:00,326.38,2024-07-03 14:30:00+00:00,328.03,9.89,Take Profit,0.0024725000000000003,5589.279043209582
CAT,2024-07-05 10:10:00-04:00,319.41,2024-07-05 17:10:00+00:00,320.26,5.07,Time Stop,0.0012675,5596.36345439685
SYK,2024-07-08 14:50:00-04:00,328.9,2024-07-08 20:00:00+00:00,328.69,-1.52,EOD Close,-0.00038,5594.236836284179
UNP,2024-07-09 10:00:00-04:00,212.47,2024-07-09 16:45:00+00:00,213.95,13.58,Take Profit,0.003395,5613.229270343364
AVGO,2024-07-11 09:45:00-04:00,170.41,2024-07-11 13:50:00+00:00,168.93,-17.82,Stop Loss,-0.004455,5588.222333943984
AAPL,2024-07-18 09:45:00-04:00,226.21,2024-07-18 14:40:00+00:00,224.62,-14.41,Stop Loss,-0.0036025000000000002,5568.090762985951
ADI,2024-07-18 14:45:00-04:00,230.11,2024-07-18 19:35:00+00:00,232.12,17.12,Take Profit,0.00428,5591.922191451531
TXN,2024-07-18 14:35:00-04:00,193.94,2024-07-18 19:40:00+00:00,195.16,12.21,Take Profit,0.0030525,5608.991533940936
TXN,2024-07-19 10:10:00-04:00,192.0,2024-07-19 15:40:00+00:00,190.06,-20.59,Stop Loss,-0.0051475,5580.119250019975
CAT,2024-07-22 09:55:00-04:00,335.12,2024-07-22 16:55:00+00:00,337.98,16.83,Time Stop,0.0042074999999999994,5603.597601764433
NSC,2024-07-23 09:45:00-04:00,218.45,2024-07-23 13:55:00+00:00,217.67,-7.52,Stop Loss,-0.00188,5593.0628382731165
V,2024-07-23 09:50:00-04:00,262.26,2024-07-23 16:20:00+00:00,261.28,-7.78,Stop Loss,-0.0019450000000000001,5582.184331052676
AAPL,2024-07-25 09:55:00-04:00,213.92,2024-07-25 14:45:00+00:00,215.88,17.92,Take Profit,0.0044800000000000005,5607.192516855793
TXN,2024-07-26 15:00:00-04:00,191.05,2024-07-26 20:00:00+00:00,191.82,7.64,EOD Close,0.00191,5617.902254562988
MRK,2024-08-01 10:00:00-04:00,105.5,2024-08-01 15:05:00+00:00,106.47,17.72,Take Profit,0.00443,5642.789561550701
SYK,2024-08-02 09:50:00-04:00,322.79,2024-08-02 14:20:00+00:00,320.11,-16.83,Stop Loss,-0.0042074999999999994,5619.047524470477
ECL,2024-08-02 10:20:00-04:00,232.65,2024-08-02 15:15:00+00:00,230.87,-15.63,Stop Loss,-0.0039075,5597.091096268608
NSC,2024-08-05 09:45:00-04:00,228.24,2024-08-05 14:10:00+00:00,233.49,45.65,Take Profit,0.011412499999999999,5660.967898404775
NSC,2024-08-13 10:20:00-04:00,228.29,2024-08-13 15:00:00+00:00,229.55,10.69,Take Profit,0.0026725,5676.096835113262
CME,2024-08-15 09:45:00-04:00,190.91,2024-08-15 14:10:00+00:00,190.16,-8.22,Stop Loss,-0.002055,5664.432456117104
TXN,2024-08-16 09:45:00-04:00,190.57,2024-08-16 16:45:00+00:00,191.51,9.45,Time Stop,0.0023625,5677.814677794681
AAPL,2024-08-19 09:50:00-04:00,222.72,2024-08-19 14:15:00+00:00,221.73,-9.29,Stop Loss,-0.0023225,5664.627953205503
AVGO,2024-08-19 09:50:00-04:00,159.47,2024-08-19 14:15:00+00:00,157.8,-21.45,Stop Loss,-0.0053625,5634.2513858064385
NSC,2024-08-22 09:50:00-04:00,232.14,2024-08-22 14:20:00+00:00,231.0,-10.19,Stop Loss,-0.0025475,5619.898130401096
AON,2024-08-23 10:30:00-04:00,332.82,2024-08-23 16:45:00+00:00,330.76,-12.65,Stop Loss,-0.0031625,5602.125202563703
AAPL,2024-08-28 11:10:00-04:00,225.32,2024-08-28 18:10:00+00:00,224.74,-5.5,Time Stop,-0.001375,5594.422280410177
JPM,2024-08-29 09:45:00-04:00,211.3,2024-08-29 14:20:00+00:00,213.29,18.43,Take Profit,0.0046075,5620.198581067168
AXP,2024-08-29 14:35:00-04:00,253.84,2024-08-29 20:00:00+00:00,255.0,8.82,EOD Close,0.002205,5632.5911189384215
CAT,2024-08-29 14:40:00-04:00,344.6,2024-08-29 20:00:00+00:00,344.34,-1.74,EOD Close,-0.000435,5630.140941801684
ADI,2024-08-29 14:40:00-04:00,225.23,2024-08-29 20:00:00+00:00,225.3,0.27,EOD Close,6.75e-05,5630.520976315256
MRK,2024-09-03 09:45:00-04:00,110.38,2024-09-03 16:45:00+00:00,109.99,-7.79,Time Stop,-0.0019475,5619.555536713882
AON,2024-09-05 09:50:00-04:00,342.2,2024-09-05 14:15:00+00:00,344.41,12.66,Take Profit,0.003165,5637.341429987582
JPM,2024-09-05 11:10:00-04:00,209.23,2024-09-05 18:10:00+00:00,210.29,9.75,Time Stop,0.0024375,5651.082449723178
AXP,2024-09-06 10:20:00-04:00,243.91,2024-09-06 14:55:00+00:00,241.94,-16.5,Stop Loss,-0.004125,5627.77173461807
ECL,2024-09-06 10:25:00-04:00,240.22,2024-09-06 15:00:00+00:00,241.65,11.59,Take Profit,0.0028975,5644.0782032191255
AVGO,2024-09-06 09:50:00-04:00,135.57,2024-09-06 16:50:00+00:00,135.43,-2.66,Time Stop,-0.000665,5640.324891213985
AAPL,2024-09-10 09:45:00-04:00,215.74,2024-09-10 14:05:00+00:00,217.25,13.62,Take Profit,0.0034049999999999996,5659.530197468569
CME,2024-09-11 09:45:00-04:00,201.71,2024-09-11 14:00:00+00:00,200.73,-10.12,Stop Loss,-0.0025299999999999997,5645.211586068974
UNP,2024-09-11 09:45:00-04:00,238.4,2024-09-11 14:20:00+00:00,235.45,-25.05,Stop Loss,-0.0062625,5609.858448511217
CAT,2024-09-11 09:45:00-04:00,322.51,2024-09-11 14:40:00+00:00,320.3,-13.94,Stop Loss,-0.003485,5590.308091818155
ECL,2024-09-11 09:45:00-04:00,241.83,2024-09-11 16:45:00+00:00,242.49,5.13,Time Stop,0.0012825,5597.477661945912
NSC,2024-09-11 14:05:00-04:00,244.1,2024-09-11 20:00:00+00:00,246.07,15.81,EOD Close,0.0039525,5619.6016924047535
TXN,2024-09-12 09:45:00-04:00,190.24,2024-09-12 16:35:00+00:00,188.19,-21.97,Stop Loss,-0.0054925,5588.73603010922
JPM,2024-09-12 09:45:00-04:00,198.0,2024-09-12 16:45:00+00:00,198.75,7.17,Time Stop,0.0017925,5598.75383944319
ADI,2024-09-12 09:45:00-04:00,214.41,2024-09-12 16:45:00+00:00,215.96,14.09,Time Stop,0.0035225,5618.47544984263
CME,2024-09-12 10:25:00-04:00,200.7,2024-09-12 17:25:00+00:00,201.44,6.98,Time Stop,0.001745,5628.279689502606
JPM,2024-09-12 14:05:00-04:00,198.05,2024-09-12 18:20:00+00:00,198.97,8.91,Take Profit,0.0022275,5640.816682510973
MCD,2024-09-17 10:25:00-04:00,283.79,2024-09-17 16:50:00+00:00,282.34,-10.51,Stop Loss,-0.0026275,5625.995436677676
JPM,2024-09-18 09:45:00-04:00,200.1,2024-09-18 16:45:00+00:00,200.46,3.2,Time Stop,0.0008,5630.496233027017
CME,2024-09-18 14:10:00-04:00,201.17,2024-09-18 18:35:00+00:00,200.34,-8.69,Stop Loss,-0.0021725,5618.263979960766
MRK,2024-09-18 14:35:00-04:00,112.28,2024-09-18 18:45:00+00:00,112.74,7.47,Take Profit,0.0018675,5628.756087943341
JPM,2024-09-19 09:45:00-04:00,200.29,2024-09-19 13:55:00+00:00,201.82,14.89,Take Profit,0.0037225,5649.709132480712
V,2024-09-19 10:40:00-04:00,280.63,2024-09-19 17:40:00+00:00,283.2,18.03,Time Stop,0.0045075,5675.175196395368
V,2024-09-20 14:05:00-04:00,280.88,2024-09-20 19:35:00+00:00,281.93,7.16,Take Profit,0.0017900000000000001,5685.333759996916
UNP,2024-09-20 14:05:00-04:00,234.76,2024-09-20 19:35:00+00:00,235.48,5.76,Take Profit,0.0014399999999999999,5693.520640611312
AON,2024-09-20 14:45:00-04:00,343.17,2024-09-20 20:00:00+00:00,343.87,3.85,EOD Close,0.0009625,5699.0006542279
AVGO,2024-09-23 09:45:00-04:00,167.7,2024-09-23 14:00:00+00:00,166.73,-12.01,Stop Loss,-0.0030025,5681.88940476358
JPM,2024-09-25 09:55:00-04:00,203.04,2024-09-25 14:15:00+00:00,202.43,-6.38,Stop Loss,-0.001595,5672.826791162983
AVGO,2024-09-26 10:50:00-04:00,174.11,2024-09-26 17:50:00+00:00,174.77,7.12,Time Stop,0.0017800000000000001,5682.9244228512525
AVGO,2024-09-27 09:55:00-04:00,171.91,2024-09-27 15:15:00+00:00,169.97,-23.04,Stop Loss,-0.0057599999999999995,5650.190778175629
CME,2024-09-30 11:05:00-04:00,202.2,2024-09-30 15:20:00+00:00,203.58,13.24,Take Profit,0.00331,5668.89290965139
CAT,2024-09-30 14:15:00-04:00,380.74,2024-09-30 18:20:00+00:00,379.09,-8.86,Stop Loss,-0.002215,5656.336311856513
AXP,2024-09-30 14:15:00-04:00,263.56,2024-09-30 19:15:00+00:00,264.79,9.05,Take Profit,0.0022625,5669.1337727620885
TXN,2024-10-01 09:45:00-04:00,193.78,2024-10-01 14:25:00+00:00,192.01,-18.72,Stop Loss,-0.00468,5642.602226705562
AXP,2024-10-01 10:05:00-04:00,262.22,2024-10-01 15:30:00+00:00,264.74,18.88,Take Profit,0.004719999999999999,5669.235309215613
AXP,2024-10-03 09:45:00-04:00,263.01,2024-10-03 14:00:00+00:00,264.97,14.59,Take Profit,0.0036475,5689.913845005977
AON,2024-10-03 09:50:00-04:00,343.94,2024-10-03 14:10:00+00:00,345.24,7.35,Take Profit,0.0018375,5700.369061696176
AAPL,2024-10-04 09:55:00-04:00,223.73,2024-10-04 16:55:00+00:00,223.68,-0.8,Time Stop,-0.0002,5699.228987883836
UNP,2024-10-04 10:35:00-04:00,229.93,2024-10-04 17:35:00+00:00,230.04,0.61,Time Stop,0.0001525,5700.0981203044885
SYK,2024-10-07 09:45:00-04:00,343.38,2024-10-07 16:10:00+00:00,341.81,-9.37,Stop Loss,-0.0023425,5686.745640457675
ADI,2024-10-10 09:45:00-04:00,223.66,2024-10-10 16:10:00+00:00,226.35,23.68,Take Profit,0.00592,5720.411174649184
MCD,2024-10-24 14:40:00-04:00,289.69,2024-10-24 19:25:00+00:00,290.91,8.18,Take Profit,0.002045,5732.1094155013425
CME,2024-10-24 14:50:00-04:00,212.89,2024-10-24 19:50:00+00:00,213.59,6.17,Take Profit,0.0015425,5740.951194274752
V,2024-10-29 14:50:00-04:00,279.06,2024-10-29 20:00:00+00:00,279.9,5.73,EOD Close,0.0014325000000000002,5749.175106860551
MRK,2024-11-05 09:45:00-05:00,95.57,2024-11-05 16:05:00+00:00,96.33,14.99,Take Profit,0.0037475,5770.720140573511
SYK,2024-11-06 10:10:00-05:00,360.83,2024-11-06 16:25:00+00:00,364.28,18.92,Take Profit,0.004730000000000001,5798.015646838423
MCD,2024-11-06 09:45:00-05:00,285.72,2024-11-06 17:15:00+00:00,283.27,-17.43,Stop Loss,-0.0043575,5772.750793657325
TXN,2024-11-27 10:00:00-05:00,191.46,2024-11-27 17:00:00+00:00,190.43,-11.18,Stop Loss,-0.0027949999999999997,5756.615955189053
NSC,2024-12-02 09:45:00-05:00,265.16,2024-12-02 17:45:00+00:00,266.21,7.62,Time Stop,0.001905,5767.582308583688
V,2024-12-03 09:45:00-05:00,310.31,2024-12-03 17:45:00+00:00,311.88,9.86,Time Stop,0.0024649999999999997,5781.799398974347
NSC,2024-12-05 10:55:00-05:00,258.36,2024-12-05 18:55:00+00:00,258.8,3.1,Time Stop,0.000775,5786.280293508552
MCD,2024-12-06 14:35:00-05:00,291.58,2024-12-06 20:15:00+00:00,292.49,5.94,Take Profit,0.001485,5794.872919744412
AXP,2024-12-09 10:20:00-05:00,296.08,2024-12-09 15:45:00+00:00,294.21,-12.92,Stop Loss,-0.00323,5776.155480213638
AAPL,2024-12-18 14:15:00-05:00,251.17,2024-12-18 19:20:00+00:00,250.4,-6.44,Stop Loss,-0.00161,5766.855869890494
ADI,2024-12-18 14:05:00-05:00,211.08,2024-12-18 19:45:00+00:00,209.5,-15.38,Stop Loss,-0.0038450000000000003,5744.682309070766
TXN,2024-12-18 14:05:00-05:00,182.95,2024-12-18 19:55:00+00:00,181.97,-11.14,Stop Loss,-0.002785,5728.683368840003
ECL,2024-12-30 09:45:00-05:00,230.54,2024-12-30 17:45:00+00:00,231.97,12.06,Time Stop,0.0030150000000000003,5745.9553491970555
ECL,2025-01-02 11:05:00-05:00,229.59,2025-01-02 16:35:00+00:00,230.97,11.69,Take Profit,0.0029224999999999998,5762.747903705083
AVGO,2025-01-03 10:20:00-05:00,227.06,2025-01-03 16:25:00+00:00,230.27,27.94,Take Profit,0.006985,5803.000697812464
AXP,2025-01-07 10:05:00-05:00,293.6,2025-01-07 15:55:00+00:00,297.08,23.45,Take Profit,0.0058625,5837.020789403389
ECL,2025-01-10 09:45:00-05:00,228.76,2025-01-10 15:15:00+00:00,227.21,-13.87,Stop Loss,-0.0034674999999999997,5816.780919816134
AVGO,2025-01-14 14:55:00-05:00,221.82,2025-01-14 20:40:00+00:00,220.66,-10.83,Stop Loss,-0.0027075,5801.031985475732
ADI,2025-01-14 15:00:00-05:00,208.06,2025-01-14 20:50:00+00:00,209.5,13.48,Take Profit,0.00337,5820.581463266785
AAPL,2025-01-14 15:00:00-05:00,231.38,2025-01-14 21:00:00+00:00,232.71,11.16,Take Profit,0.00279,5836.8208855493
CME,2025-01-17 14:45:00-05:00,223.92,2025-01-17 20:10:00+00:00,223.34,-5.57,Stop Loss,-0.0013925,5828.693112466172
AAPL,2025-01-24 10:00:00-05:00,222.49,2025-01-24 15:25:00+00:00,221.4,-10.12,Stop Loss,-0.0025299999999999997,5813.946518891633
MRK,2025-01-24 09:50:00-05:00,91.73,2025-01-24 17:50:00+00:00,91.79,0.44,Time Stop,0.00011,5814.586053008711
AXP,2025-01-28 09:45:00-05:00,306.73,2025-01-28 15:35:00+00:00,310.55,24.66,Take Profit,0.006165,5850.43297602551
AAPL,2025-01-31 09:45:00-05:00,241.86,2025-01-31 15:25:00+00:00,239.49,-19.97,Stop Loss,-0.0049924999999999995,5821.224689392703
TXN,2025-02-05 09:45:00-05:00,172.52,2025-02-05 15:20:00+00:00,174.3,20.21,Take Profit,0.005052500000000001,5850.636427135859
ADI,2025-02-06 14:25:00-05:00,202.7,2025-02-06 19:40:00+00:00,202.11,-6.2,Stop Loss,-0.00155,5841.567940673798
AON,2025-02-06 14:30:00-05:00,381.06,2025-02-06 20:30:00+00:00,382.18,5.69,Take Profit,0.0014225000000000002,5849.877571069407
JPM,2025-02-10 09:45:00-05:00,266.06,2025-02-10 16:15:00+00:00,263.93,-16.29,Stop Loss,-0.0040725,5826.0539446612265
AXP,2025-02-18 14:05:00-05:00,306.13,2025-02-18 19:15:00+00:00,305.01,-7.61,Stop Loss,-0.0019025000000000001,5814.969877031508
MCD,2025-02-18 14:05:00-05:00,295.23,2025-02-18 20:30:00+00:00,296.11,5.69,Take Profit,0.0014225000000000002,5823.241671681586
AXP,2025-02-19 09:50:00-05:00,305.27,2025-02-19 15:35:00+00:00,303.77,-10.08,Stop Loss,-0.00252,5808.567102668949
SYK,2025-02-20 10:00:00-05:00,379.78,2025-02-20 15:30:00+00:00,382.11,12.07,Take Profit,0.0030175,5826.094453901252
AVGO,2025-02-20 10:05:00-05:00,222.65,2025-02-20 15:55:00+00:00,221.18,-13.57,Stop Loss,-0.0033925,5806.329428466392
CAT,2025-02-21 09:45:00-05:00,341.8,2025-02-21 15:10:00+00:00,340.34,-8.77,Stop Loss,-0.0021925,5793.599051194479
UNP,2025-02-21 09:45:00-05:00,236.43,2025-02-21 17:45:00+00:00,237.54,9.05,Time Stop,0.0022625,5806.707069047807
NSC,2025-02-21 09:45:00-05:00,240.87,2025-02-21 17:45:00+00:00,241.62,5.9,Time Stop,0.0014750000000000002,5815.271961974652
AAPL,2025-02-21 14:35:00-05:00,244.95,2025-02-21 21:00:00+00:00,244.53,-3.76,EOD Close,-0.00094,5809.805606330396
AVGO,2025-02-24 09:50:00-05:00,212.98,2025-02-24 15:00:00+00:00,210.66,-22.2,Stop Loss,-0.00555,5777.5611852152615
UNP,2025-02-24 09:45:00-05:00,236.75,2025-02-24 15:05:00+00:00,237.98,10.08,Take Profit,0.00252,5792.120639402004
CAT,2025-02-24 10:00:00-05:00,332.56,2025-02-24 16:45:00+00:00,335.84,19.5,Take Profit,0.004875,5820.357227519088
JPM,2025-02-24 09:55:00-05:00,254.36,2025-02-24 17:55:00+00:00,255.25,6.68,Time Stop,0.0016699999999999998,5830.077224089046
AVGO,2025-02-25 09:50:00-05:00,201.54,2025-02-25 16:30:00+00:00,198.76,-27.94,Stop Loss,-0.006985,5789.354134678783
TXN,2025-02-25 14:25:00-05:00,193.49,2025-02-25 20:00:00+00:00,194.91,14.27,Take Profit,0.0035675,5810.00765555425
TXN,2025-02-27 10:00:00-05:00,188.98,2025-02-27 18:00:00+00:00,189.14,1.27,Time Stop,0.0003175,5811.852332984888
ADI,2025-02-27 10:00:00-05:00,224.92,2025-02-27 18:00:00+00:00,225.35,3.47,Time Stop,0.0008675,5816.894114883752
AON,2025-02-27 14:35:00-05:00,402.31,2025-02-27 20:00:00+00:00,400.72,-8.12,Stop Loss,-0.0020299999999999997,5805.085819830538
ADI,2025-02-27 14:35:00-05:00,223.52,2025-02-27 20:05:00+00:00,222.34,-10.87,Stop Loss,-0.0027175,5789.310499115148
CME,2025-02-27 15:00:00-05:00,239.38,2025-02-27 21:00:00+00:00,239.34,-0.67,EOD Close,-0.0001675,5788.340789606546
UNP,2025-02-27 15:00:00-05:00,237.48,2025-02-27 21:00:00+00:00,238.15,5.31,EOD Close,0.0013275,5796.024812004749
AVGO,2025-03-04 10:15:00-05:00,179.2,2025-03-04 16:55:00+00:00,183.44,46.82,Take Profit,0.011705,5863.867282429264
TXN,2025-03-11 10:20:00-04:00,176.71,2025-03-11 14:35:00+00:00,174.41,-26.47,Stop Loss,-0.0066175,5825.063140687788
CME,2025-03-11 10:00:00-04:00,247.86,2025-03-11 14:50:00+00:00,250.79,23.34,Take Profit,0.005835,5859.052384113702
AON,2025-03-12 09:45:00-04:00,391.92,2025-03-12 16:45:00+00:00,395.36,17.35,Time Stop,0.0043375,5884.466023829796
JPM,2025-03-13 09:45:00-04:00,219.11,2025-03-13 14:15:00+00:00,222.0,25.98,Take Profit,0.006495,5922.68563065457
AVGO,2025-03-14 10:05:00-04:00,191.46,2025-03-14 14:45:00+00:00,193.33,19.15,Take Profit,0.004787499999999999,5951.040488111328
AXP,2025-03-18 09:45:00-04:00,258.05,2025-03-18 16:45:00+00:00,258.26,1.32,Time Stop,0.00033,5953.004331472404
UNP,2025-03-21 09:45:00-04:00,226.78,2025-03-21 16:45:00+00:00,227.82,8.82,Time Stop,0.002205,5966.130706023301
AVGO,2025-03-25 09:45:00-04:00,187.55,2025-03-25 14:05:00+00:00,189.02,15.27,Take Profit,0.0038174999999999997,5988.906409993545
ECL,2025-03-25 09:55:00-04:00,248.35,2025-03-25 14:25:00+00:00,249.61,9.83,Take Profit,0.0024575,6003.624147496104
V,2025-03-25 09:45:00-04:00,339.29,2025-03-25 14:35:00+00:00,341.36,11.95,Take Profit,0.0029874999999999997,6021.559974636749
CAT,2025-03-28 09:45:00-04:00,330.86,2025-03-28 14:00:00+00:00,328.49,-14.56,Stop Loss,-0.00364,5999.641496329072
MRK,2025-04-01 09:45:00-04:00,85.2,2025-04-01 16:45:00+00:00,84.48,-17.84,Time Stop,-0.0044599999999999996,5972.883095255444
CAT,2025-04-01 14:05:00-04:00,323.44,2025-04-01 19:25:00+00:00,325.46,12.27,Take Profit,0.0030675,5991.20491415014
AAPL,2025-04-02 14:15:00-04:00,222.2,2025-04-02 19:40:00+00:00,223.27,9.23,Take Profit,0.0023075,6005.029619489541
AVGO,2025-04-14 09:45:00-04:00,178.49,2025-04-14 15:45:00+00:00,175.19,-37.46,Stop Loss,-0.009365,5948.792517103022
MRK,2025-04-16 09:45:00-04:00,74.82,2025-04-16 16:45:00+00:00,74.72,-3.74,Time Stop,-0.0009350000000000001,5943.2303960995305
UNP,2025-04-25 09:55:00-04:00,207.44,2025-04-25 16:55:00+00:00,207.5,0.19,Time Stop,4.75e-05,5943.512699543345
AXP,2025-04-29 10:20:00-04:00,260.02,2025-04-29 14:35:00+00:00,261.46,10.81,Take Profit,0.0027025,5959.575042613861
MRK,2025-04-30 09:50:00-04:00,81.03,2025-04-30 15:30:00+00:00,81.91,20.66,Take Profit,0.005165,5990.356247708962
CAT,2025-04-30 09:50:00-04:00,302.76,2025-04-30 16:50:00+00:00,301.19,-10.64,Time Stop,-0.00266,5974.421900090057
AON,2025-05-05 09:45:00-04:00,350.85,2025-05-05 14:35:00+00:00,353.62,15.58,Take Profit,0.003895,5997.692273390907
TXN,2025-05-07 14:05:00-04:00,158.38,2025-05-07 18:30:00+00:00,159.74,16.64,Take Profit,0.0041600000000000005,6022.642673248213
V,2025-05-07 14:05:00-04:00,345.05,2025-05-07 18:35:00+00:00,347.13,11.83,Take Profit,0.0029575,6040.454638954344
ADI,2025-05-07 14:05:00-04:00,192.9,2025-05-07 18:40:00+00:00,194.95,20.8,Take Profit,0.0052,6071.865003076908
CAT,2025-05-07 14:05:00-04:00,315.72,2025-05-07 18:40:00+00:00,317.81,13.01,Take Profit,0.0032524999999999997,6091.613743999415
AVGO,2025-05-07 14:05:00-04:00,198.1,2025-05-07 18:55:00+00:00,200.52,24.04,Take Profit,0.00601,6128.224342600853
AXP,2025-05-07 14:05:00-04:00,271.6,2025-05-07 19:40:00+00:00,274.0,17.35,Take Profit,0.0043375,6154.805515686885
JPM,2025-05-07 14:05:00-04:00,245.15,2025-05-07 20:00:00+00:00,244.67,-4.24,EOD Close,-0.00106,6148.281421840257
TXN,2025-05-15 14:20:00-04:00,183.58,2025-05-15 19:25:00+00:00,182.86,-8.25,Stop Loss,-0.0020625,6135.600591407711
ADI,2025-05-15 14:15:00-04:00,222.92,2025-05-15 20:00:00+00:00,223.68,6.46,EOD Close,0.001615,6145.509586362834
JPM,2025-05-19 11:10:00-04:00,258.27,2025-05-19 17:05:00+00:00,261.47,24.45,Take Profit,0.0061125,6183.074013709476
TXN,2025-05-20 14:25:00-04:00,183.41,2025-05-20 19:30:00+00:00,184.1,7.04,Take Profit,0.00176,6193.956223973605
ADI,2025-05-20 14:25:00-04:00,219.29,2025-05-20 19:35:00+00:00,220.3,8.83,Take Profit,0.0022075,6207.629382338026
AXP,2025-05-20 14:25:00-04:00,291.96,2025-05-20 19:55:00+00:00,293.1,7.51,Take Profit,0.0018775,6219.284206503366
AON,2025-05-23 09:50:00-04:00,350.84,2025-05-23 15:20:00+00:00,353.38,14.24,Take Profit,0.0035600000000000002,6241.424858278518
AXP,2025-06-02 09:45:00-04:00,288.23,2025-06-02 15:45:00+00:00,290.7,16.89,Take Profit,0.0042225000000000006,6267.779274742599
SYK,2025-06-02 09:45:00-04:00,373.49,2025-06-02 16:45:00+00:00,374.54,5.41,Time Stop,0.0013525,6276.256446211689
MCD,2025-06-03 10:20:00-04:00,305.21,2025-06-03 14:30:00+00:00,304.19,-6.95,Stop Loss,-0.0017375000000000001,6265.351450636396
CME,2025-06-03 09:45:00-04:00,273.85,2025-06-03 14:50:00+00:00,270.44,-25.22,Stop Loss,-0.006305,6225.848409740134
CME,2025-06-04 09:50:00-04:00,267.8,2025-06-04 16:50:00+00:00,268.59,5.6,Time Stop,0.0014,6234.56459751377
ECL,2025-06-09 09:55:00-04:00,262.89,2025-06-09 14:25:00+00:00,262.05,-6.7,Stop Loss,-0.001675,6224.1217018129355
CAT,2025-06-10 14:00:00-04:00,354.28,2025-06-10 18:55:00+00:00,355.77,8.19,Take Profit,0.0020475,6236.865590997397
UNP,2025-06-10 14:15:00-04:00,222.15,2025-06-10 20:00:00+00:00,222.74,4.95,EOD Close,0.0012375,6244.583712166256
V,2025-06-11 14:10:00-04:00,370.77,2025-06-11 19:30:00+00:00,369.62,-6.42,Stop Loss,-0.001605,6234.56115530823
AXP,2025-06-11 14:15:00-04:00,297.01,2025-06-11 19:45:00+00:00,295.56,-10.03,Stop Loss,-0.0025074999999999997,6218.927993211294
ECL,2025-06-11 14:15:00-04:00,264.12,2025-06-11 19:50:00+00:00,265.29,8.53,Take Profit,0.0021325,6232.189857156818
AAPL,2025-06-13 09:45:00-04:00,196.78,2025-06-13 14:10:00+00:00,195.44,-13.98,Stop Loss,-0.0034950000000000003,6210.408353606055
CAT,2025-06-13 14:20:00-04:00,353.98,2025-06-13 18:35:00+00:00,352.82,-6.8,Stop Loss,-0.0017,6199.850659404924
V,2025-06-13 14:25:00-04:00,347.93,2025-06-13 19:10:00+00:00,349.94,11.31,Take Profit,0.0028275,6217.380737144391
MRK,2025-06-13 14:35:00-04:00,78.63,2025-06-13 20:00:00+00:00,78.85,4.58,EOD Close,0.001145,6224.499638088421
TXN,2025-06-20 10:55:00-04:00,192.45,2025-06-20 15:40:00+00:00,194.55,21.41,Take Profit,0.0053525,6257.81627240129
V,2025-06-20 09:55:00-04:00,335.53,2025-06-20 16:55:00+00:00,337.36,10.67,Time Stop,0.0026675,6274.50899730792
NSC,2025-06-25 09:45:00-04:00,251.43,2025-06-25 16:45:00+00:00,251.58,0.87,Time Stop,0.0002175,6275.873703014835
AXP,2025-06-27 14:10:00-04:00,313.28,2025-06-27 20:00:00+00:00,313.89,3.64,EOD Close,0.00091,6281.584748084578
MRK,2025-06-30 09:55:00-04:00,76.55,2025-06-30 15:10:00+00:00,77.02,11.21,Take Profit,0.0028025000000000003,6299.188889341085
CME,2025-07-08 10:30:00-04:00,269.17,2025-07-08 14:45:00+00:00,267.46,-12.99,Stop Loss,-0.0032475,6278.732273422951
AVGO,2025-07-08 14:30:00-04:00,271.43,2025-07-08 19:35:00+00:00,270.42,-7.76,Stop Loss,-0.0019399999999999999,6266.551532812509
