timestamp,open,high,low,close,volume,bar_vwap,transactions,otc
2026-04-02 20:50:00,655.95,655.95,655.86,655.89,5668.564516,655.9644,63,
2026-04-02 20:51:00,655.92,655.94,655.91,655.93,6592.216481,655.9492,74,
2026-04-02 20:52:00,655.9,655.94,655.84,655.88,4701.806388,656.0027,71,
2026-04-02 20:53:00,655.88,655.91,655.82,655.83,13081.468488,655.8588,79,
2026-04-02 20:54:00,655.82,655.87,655.801,655.84,4705.038116,655.8412,44,
2026-04-02 20:55:00,655.87,655.89,655.75,655.8,14195.17914,655.8037,96,
2026-04-02 20:56:00,655.8,655.8,655.77,655.8,2254.381927,655.8975,27,
2026-04-02 20:57:00,655.81,655.82,655.72,655.74,2618.131168,655.7927,34,
2026-04-02 20:58:00,655.8,655.85,655.8,655.82,3765.113649,655.8387,43,
2026-04-02 20:59:00,655.82,655.93,655.8,655.91,11413.619041,655.9217,107,
2026-04-02 21:00:00,655.85,655.91,655.7511,655.8,2845.099436,655.8352,37,
2026-04-02 21:01:00,655.8,655.8,655.64,655.76,7375.090845,655.7236,106,
2026-04-02 21:02:00,655.76,655.79,655.74,655.79,1103.057141,655.7962,22,
2026-04-02 21:03:00,655.75,655.75,655.73,655.7339,464.289278,656.1519,17,
2026-04-02 21:04:00,655.73,655.75,655.73,655.73,759.349243,656.0384,17,
2026-04-02 21:05:00,655.75,655.77,655.71,655.76,2742.1682,655.785,34,
2026-04-02 21:06:00,655.77,655.79,655.7,655.7201,2924.178179,655.7947,43,
2026-04-02 21:07:00,655.75,655.75,655.722,655.75,398.64649,656.8053,12,
2026-04-02 21:08:00,655.722,655.75,655.722,655.7498,1726.50903,655.9414,27,
2026-04-02 21:09:00,655.75,655.77,655.75,655.75,1966.873707,656.0473,28,
2026-04-02 21:10:00,655.76,655.79,655.76,655.77,1063.384565,656.0151,20,
2026-04-02 21:11:00,655.77,656.02,655.77,655.78,5209.476029,655.9046,95,
2026-04-02 21:12:00,655.78,655.78,655.76,655.76,962.0494,655.8024,26,
2026-04-02 21:13:00,655.75,655.88,655.75,655.85,6940.060911,655.8404,92,
2026-04-02 21:14:00,655.85,655.87,655.85,655.85,2269.108201,655.8825,27,
2026-04-02 21:15:00,655.85,655.85,655.83,655.85,2184.547438,656.0081,34,
2026-04-02 21:16:00,655.84,655.84,655.8,655.8,2770.604551,655.9698,22,
2026-04-02 21:17:00,655.8,655.8,655.78,655.7997,773.790591,656.4653,18,
2026-04-02 21:18:00,655.8,655.96,655.8,655.96,5835.578195,655.9747,74,
2026-04-02 21:19:00,655.98,656.07,655.98,656.04,6505.034314,656.0164,59,
2026-04-02 21:20:00,656.04,656.04,655.88,655.92,3079.587005,656.1133,49,
2026-04-02 21:21:00,655.89,655.97,655.84,655.84,1447.285745,656.0034,31,
2026-04-02 21:22:00,655.82,655.87,655.8,655.81,1480.005046,655.8222,20,
2026-04-02 21:23:00,655.84,655.84,655.8,655.8,1770.476514,655.9973,42,
2026-04-02 21:24:00,655.8,655.81,655.7926,655.8,1755.460414,655.9731,21,
2026-04-02 21:25:00,655.81,655.86,655.81,655.84,2175.511159,655.9939,22,
2026-04-02 21:26:00,655.84,655.9,655.8,655.85,2012.70315,656.0699,34,
2026-04-02 21:27:00,655.82,655.9,655.8,655.8,2774.204475,655.8892,38,
2026-04-02 21:28:00,655.8,655.83,655.8,655.8,1602.141487,655.8633,22,
2026-04-02 21:29:00,655.81,655.88,655.81,655.81,1075.430567,656.0913,19,
2026-04-02 21:30:00,655.88,655.88,655.8,655.8,2515.392575,655.9153,33,
2026-04-02 21:31:00,655.82,655.84,655.8,655.8,1616.695438,656.1068,38,
2026-04-02 21:32:00,655.8,655.8,655.78,655.78,502.084284,655.8972,28,
2026-04-02 21:33:00,655.78,655.79,655.78,655.79,505.147345,655.9793,13,
2026-04-02 21:34:00,655.7899,655.79,655.7813,655.7887,820.364871,656.0765,25,
2026-04-02 21:35:00,655.78,655.78,655.78,655.78,142.788628,659.4249,17,
2026-04-02 21:36:00,655.8,655.8,655.8,655.8,514.242799,656.1059,16,
2026-04-02 21:37:00,655.8,655.84,655.8,655.83,1314.180548,655.9186,31,
2026-04-02 21:38:00,655.85,655.85,655.83,655.83,589.398265,656.2788,16,
2026-04-02 21:39:00,655.83,655.87,655.83,655.83,1967.602087,656.0394,33,
2026-04-02 21:40:00,655.83,655.83,655.8,655.8,2723.064,655.8405,31,
2026-04-02 21:41:00,655.8,655.8,655.8,655.8,537.021062,655.8242,21,
2026-04-02 21:42:00,655.81,655.85,655.81,655.85,3024.11627,655.8567,49,
2026-04-02 21:43:00,655.85,655.87,655.85,655.87,4990.064174,655.8742,13,
2026-04-02 21:44:00,655.85,655.85,655.85,655.85,1244.844427,656.2955,16,
2026-04-02 21:45:00,655.85,655.88,655.85,655.88,1007.555171,656.2265,16,
2026-04-02 21:46:00,655.88,655.88,655.87,655.87,5895.039069,655.8746,31,
2026-04-02 21:47:00,655.8,655.86,655.781,655.781,330.133183,656.077,16,
2026-04-02 21:48:00,655.78,655.8,655.78,655.78,677.32873,656.1085,22,
2026-04-02 21:50:00,655.8,655.8,655.76,655.76,1023.083868,655.8317,10,
2026-04-02 21:51:00,655.75,655.75,655.75,655.75,204.664393,657.8901,14,
2026-04-02 21:52:00,655.79,655.79,655.79,655.79,120.079077,656.2166,21,
2026-04-02 21:54:00,655.79,655.8,655.7899,655.79,526.796588,656.7863,22,
2026-04-02 21:55:00,655.75,655.75,655.73,655.73,856.076243,655.8115,17,
2026-04-02 21:56:00,655.79,655.8,655.79,655.79,256.149854,656.1718,9,
2026-04-02 21:57:00,655.8,655.8,655.75,655.75,288.252664,656.3472,12,
2026-04-02 21:58:00,655.7909,655.8,655.75,655.8,437.076246,655.9004,10,
2026-04-02 22:00:00,655.72,655.72,655.55,655.66,5105.926702,655.7739,81,
2026-04-02 22:01:00,655.6,655.6,655.55,655.58,695.300171,655.8574,23,
2026-04-02 22:02:00,655.6,655.66,655.6,655.66,354.180479,655.9578,17,
2026-04-02 22:03:00,655.6797,655.7459,655.63,655.63,494.498635,656.3472,22,
2026-04-02 22:04:00,655.66,655.6892,655.65,655.65,909.708126,656.1663,16,
2026-04-02 22:05:00,655.65,655.65,655.6,655.65,1031.677962,656.0759,34,
2026-04-02 22:07:00,655.61,655.61,655.61,655.61,525.969061,656.8211,9,
2026-04-02 22:08:00,655.58,655.58,655.58,655.58,429.847071,656.8757,22,
2026-04-02 22:09:00,655.68,655.68,655.68,655.68,205.214682,656.3567,33,
2026-04-02 22:10:00,655.73,655.73,655.7,655.7,156.664314,658.5006,21,
2026-04-02 22:11:00,655.6,655.6,655.6,655.6,601.28471,655.9107,15,
2026-04-02 22:12:00,655.5955,655.5955,655.55,655.57,777.391053,655.8935,21,
2026-04-02 22:13:00,655.57,655.57,655.57,655.57,92.43588,658.6707,22,
2026-04-02 22:15:00,655.6,655.62,655.6,655.62,1351.059487,655.6301,25,
2026-04-02 22:16:00,655.74,655.74,655.74,655.74,280.116046,656.0044,20,
2026-04-02 22:18:00,655.76,655.88,655.76,655.88,1976.752301,656.0907,26,
2026-04-02 22:19:00,655.85,656.1,655.6499,655.6499,3416.291861,655.9427,86,
2026-04-02 22:20:00,655.68,655.72,655.5,655.54,6527.585305,655.5947,104,
2026-04-02 22:21:00,655.58,655.5999,655.56,655.56,937.435815,655.8817,26,
2026-04-02 22:22:00,655.7004,655.82,655.7004,655.81,1519.771168,656.1288,33,
2026-04-02 22:23:00,655.69,655.76,655.68,655.76,431.886232,657.0511,25,
2026-04-02 22:24:00,655.65,655.66,655.65,655.66,226.226067,656.3133,17,
2026-04-02 22:25:00,655.63,655.63,655.6,655.63,2215.644812,655.8199,25,
2026-04-02 22:26:00,655.77,655.87,655.77,655.85,1792.147081,655.8866,30,
2026-04-02 22:27:00,655.85,655.93,655.83,655.9,5314.549524,655.9608,59,
2026-04-02 22:28:00,655.88,655.9,655.8,655.83,1896.611838,656.0723,41,
2026-04-02 22:29:00,655.7998,655.89,655.7998,655.81,1407.645366,656.1247,16,
2026-04-02 22:30:00,655.79,655.86,655.79,655.86,2928.262184,655.8867,27,
